,Relative Gain,Fold,Prototype,Data Dimension,Center Dimension,Data Set
390,-0.35325165245404555,2,flag_median,2,1,salmonella_Liver_susceptible
391,0.5887914516626123,3,flag_median,2,1,salmonella_Liver_susceptible
392,0.021370744618444792,4,flag_median,2,1,salmonella_Liver_susceptible
393,-0.6209150013255662,0,flag_mean,2,2,salmonella_Liver_susceptible
394,-0.5713194562031679,1,flag_mean,2,2,salmonella_Liver_susceptible
395,-0.7274766162838869,2,flag_mean,2,2,salmonella_Liver_susceptible
396,-0.43625748983658696,3,flag_mean,2,2,salmonella_Liver_susceptible
397,-0.6342220784348964,4,flag_mean,2,2,salmonella_Liver_susceptible
398,-0.625525064095355,0,flag_median,2,2,salmonella_Liver_susceptible
399,-0.5701045270926653,1,flag_median,2,2,salmonella_Liver_susceptible
400,-0.744661005334346,2,flag_median,2,2,salmonella_Liver_susceptible
401,-0.42291300204946736,3,flag_median,2,2,salmonella_Liver_susceptible
402,-0.663399500030877,4,flag_median,2,2,salmonella_Liver_susceptible
403,-0.6110263035507044,0,flag_mean,2,4,salmonella_Liver_susceptible
404,-0.5119208690693379,1,flag_mean,2,4,salmonella_Liver_susceptible
405,-0.6722171508286605,2,flag_mean,2,4,salmonella_Liver_susceptible
406,-0.3516415154437692,3,flag_mean,2,4,salmonella_Liver_susceptible
407,-0.5342348470615605,4,flag_mean,2,4,salmonella_Liver_susceptible
408,-0.5254189622805447,0,flag_median,2,4,salmonella_Liver_susceptible
409,-0.4344089848110195,1,flag_median,2,4,salmonella_Liver_susceptible
410,-0.7219867711592707,2,flag_median,2,4,salmonella_Liver_susceptible
411,-0.37230010545255,3,flag_median,2,4,salmonella_Liver_susceptible
412,-0.44074292989681507,4,flag_median,2,4,salmonella_Liver_susceptible
413,-5.770974809138352e-09,0,flag_mean,2,8,salmonella_Liver_susceptible
414,-7.33178462386519e-09,1,flag_mean,2,8,salmonella_Liver_susceptible
415,-3.732781306275967e-09,2,flag_mean,2,8,salmonella_Liver_susceptible
416,-7.596665518860846e-09,3,flag_mean,2,8,salmonella_Liver_susceptible
417,-5.604962938221547e-09,4,flag_mean,2,8,salmonella_Liver_susceptible
418,0.16357296835417534,0,flag_median,2,8,salmonella_Liver_susceptible
419,1.2118148950831187,1,flag_median,2,8,salmonella_Liver_susceptible
420,0.1777783320751012,2,flag_median,2,8,salmonella_Liver_susceptible
421,0.6240168663615999,3,flag_median,2,8,salmonella_Liver_susceptible
422,0.4838237103614169,4,flag_median,2,8,salmonella_Liver_susceptible
423,2.138389371094042,0,eigengene,1,1,salmonella_Liver_tolerant
424,2.3423410207065514,1,eigengene,1,1,salmonella_Liver_tolerant
425,2.0576937670346003,4,eigengene,1,1,salmonella_Liver_tolerant
426,2.6282448331500983,0,flag_mean,1,1,salmonella_Liver_tolerant
427,2.1347899053107797,1,flag_mean,1,1,salmonella_Liver_tolerant
428,2.424396711294299,4,flag_mean,1,1,salmonella_Liver_tolerant
429,2.696210325716516,0,flag_median,1,1,salmonella_Liver_tolerant
430,2.3589680257017465,1,flag_median,1,1,salmonella_Liver_tolerant
431,2.555634719226903,4,flag_median,1,1,salmonella_Liver_tolerant
432,2.9060661854763423,0,module_expression,1,1,salmonella_Liver_tolerant
433,2.3932916575111505,1,module_expression,1,1,salmonella_Liver_tolerant
434,2.4906674835305993,4,module_expression,1,1,salmonella_Liver_tolerant
435,1.7396879769755822,0,eigengene,1,2,salmonella_Liver_tolerant
436,1.8920810774498475,1,eigengene,1,2,salmonella_Liver_tolerant
437,1.5372448758066177,4,eigengene,1,2,salmonella_Liver_tolerant
438,1.5506585610848131,1,eigengene,1,4,salmonella_Liver_tolerant
439,1.3772376492358287,4,eigengene,1,4,salmonella_Liver_tolerant
440,1.8276969218162602,0,flag_mean,1,4,salmonella_Liver_tolerant
441,1.9854070661971064,0,flag_median,1,4,salmonella_Liver_tolerant
442,1.5202063175118732,1,flag_median,1,4,salmonella_Liver_tolerant
443,1.3692952520714003,4,flag_median,1,4,salmonella_Liver_tolerant
444,1.1089221532106333,1,eigengene,1,8,salmonella_Liver_tolerant
445,1.4162404481325104,4,eigengene,1,8,salmonella_Liver_tolerant
446,1.2971966042478682,0,flag_mean,1,8,salmonella_Liver_tolerant
447,1.4481543509883479,1,flag_mean,1,8,salmonella_Liver_tolerant
448,1.3168289470056562,0,flag_median,1,8,salmonella_Liver_tolerant
449,1.1573261163966255,1,flag_median,1,8,salmonella_Liver_tolerant
450,1.0349956112811265,4,flag_median,1,8,salmonella_Liver_tolerant
451,2.25568099747488,0,flag_mean,2,1,salmonella_Liver_tolerant
452,2.105803371467025,1,flag_mean,2,1,salmonella_Liver_tolerant
453,2.2068525992803854,4,flag_mean,2,1,salmonella_Liver_tolerant
454,2.262617420449176,0,flag_median,2,1,salmonella_Liver_tolerant
455,2.2418661126544337,1,flag_median,2,1,salmonella_Liver_tolerant
456,2.2774185429913776,4,flag_median,2,1,salmonella_Liver_tolerant
457,-0.1004505618711683,0,flag_mean,2,2,salmonella_Liver_tolerant
458,-0.04489661907306286,1,flag_mean,2,2,salmonella_Liver_tolerant
459,-0.10095873203648631,4,flag_mean,2,2,salmonella_Liver_tolerant
460,-0.06940706649994943,0,flag_median,2,2,salmonella_Liver_tolerant
461,-0.08002766623036817,1,flag_median,2,2,salmonella_Liver_tolerant
462,-0.10465103988932634,4,flag_median,2,2,salmonella_Liver_tolerant
463,-0.06459074127758724,0,flag_mean,2,4,salmonella_Liver_tolerant
464,-0.09710044376552973,1,flag_mean,2,4,salmonella_Liver_tolerant
465,-0.006785384069890377,4,flag_mean,2,4,salmonella_Liver_tolerant
466,-0.10507767299493731,0,flag_median,2,4,salmonella_Liver_tolerant
467,0.050829963154607416,1,flag_median,2,4,salmonella_Liver_tolerant
468,0.07888605937208948,4,flag_median,2,4,salmonella_Liver_tolerant
469,-1.1387382814476155e-08,0,flag_mean,2,8,salmonella_Liver_tolerant
470,-1.1989824244551528e-08,1,flag_mean,2,8,salmonella_Liver_tolerant
471,-1.2074460542521592e-08,4,flag_mean,2,8,salmonella_Liver_tolerant
472,0.02254134684881759,0,flag_median,2,8,salmonella_Liver_tolerant
473,0.12022233111537961,4,flag_median,2,8,salmonella_Liver_tolerant
